(4500,500,3) * 185aiwxs(3(1521;99cdkvs(3(1830; 185bfjrq(3(702;99cdkvs(3(1830; 185aiwxs(3(1521;99cdkvs(3(1830; 1.35 25702 23368.2 23402.5 23580.2 1999.52995469697 1999.52995469697 1999.52995469697 1999.52995469697
(4500,1500,3) * * * * 1.8 31091.8 31224 31436 31436 1998.784272062893 1998.784272062893 1998.784272062893 1998.784272062893
(4500,2500,3) 60tjgvz(3(1323; * 517dhmzt(3(989;517pmnrg(3(1937; * 1.96 20636.3 20787 20350.2 20787 1999.861954571429 1999.861954571429 1999.861954571429 1999.861954571429
(4500,3500,3) 208egbak(3(1329; 195vaxrn(3(1582; 195hkbvr(3(1533; 195hkbvr(3(1533;195esocl(3(1975; 1.93 23085.3 23585.2 23476.3 23214.1 1999.448662439294 1999.448662439294 1999.448662439294 1999.448662439294
(4500,4500,3) 130qapik(3(1793; 544yhsom(3(356;544apczw(3(1273;195vaxrn(3(1582;130qapik(3(1793;195esocl(3(1975; 544apczw(3(1273;130qapik(3(1793; 544yhsom(3(356;195vaxrn(3(1582;130qapik(3(1793;195esocl(3(1975; 1.6 34488.8 33053.3 34213.1 33866.8 1999.653075648649 1999.653075648649 1999.653075648649 1999.653075648649
(4500,5500,3) 130qapik(3(1793;195esocl(3(1975; 130qapik(3(1793;195esocl(3(1975; 195esocl(3(1975; 195esocl(3(1975; 1.25 23427.1 23427.1 23948.5 23049 1999.75344476 1999.75344476 1999.75344476 1999.75344476
(4500,6500,3) 195esocl(3(1975; * 195esocl(3(1975; * 1.39 27635.7 28160 27897.9 28160 1999.418937264748 1999.418937264748 1999.418937264748 1999.418937264748
(5500,500,3) * * 31tdqay(3(180; * 1.45 25497 25497 25133.2 25497 1998.969785807882 1998.969785807882 1998.969785807882 1998.969785807882
(5500,1500,3) 517dhmzt(3(989;60tjgvz(3(1323; 60tjgvz(3(1323; 334yjfts(3(941;60tjgvz(3(1323;36ryfpu(3(1739; 517dhmzt(3(989;60tjgvz(3(1323;517pmnrg(3(1937; 1.4 34133.2 34357.2 33031 33920.3 1999.216325652291 1999.216325652291 1999.216325652291 1999.216325652291
(5500,2500,3) 208lcden(3(1944; 517lgnia(3(682;517dhmzt(3(989;60tjgvz(3(1323;208lcden(3(1944; 517dhmzt(3(989;60tjgvz(3(1323;517pmnrg(3(1937; 60tjgvz(3(1323;517pmnrg(3(1937; 1.74 16664.8 16128.4 19584.4 19808.4 1999.288095696915 1999.288095696915 1999.288095696915 1999.288095696915
(5500,3500,3) 23fxmgj(3(233;26gqtiw(3(285;9vxszy(3(502;270ytpma(3(584;195fbtim(3(673;9ruotz(3(841;23zohcw(3(1101;15plmnj(3(1107;2ylanf(3(1190;15qozpf(3(1518; 9ruotz(3(841;23zohcw(3(1101;15plmnj(3(1107;2ylanf(3(1190;544apczw(3(1273;195esocl(3(1975; 26gqtiw(3(285;270ytpma(3(584;195fbtim(3(673;9ruotz(3(841;23zohcw(3(1101;2ylanf(3(1190; 544yhsom(3(356;9ruotz(3(841;15plmnj(3(1107;2ylanf(3(1190;544apczw(3(1273; 1.1 24528.8 25503.5 24912.6 25693.5 1999.992040927273 1999.992040927273 1999.992040927273 1999.992040927273
(5500,4500,3) 26gqtiw(3(285;1fudzb(3(895;544apczw(3(1273;195hkbvr(3(1533; 26gqtiw(3(285;270ytpma(3(584;434gpmdk(3(889;1fudzb(3(895;195vaxrn(3(1582;195esocl(3(1974; 544yhsom(3(356;270ytpma(3(584;195hkbvr(3(1533;195vaxrn(3(1582; 270ytpma(3(584;434gpmdk(3(889;1fudzb(3(895;195esocl(3(1974; 1.78 34208.9 33502.4 34691.1 33883 1999.91477614866 1999.91477614866 1999.91477614866 1999.91477614866
(5500,5500,3) 26gqtiw(3(285; 270ytpma(3(584;1fudzb(3(895;195esocl(3(1974; 270ytpma(3(584;1fudzb(3(896; 1fudzb(3(895; 1.38 29060.8 28654.7 28739.9 28797.7 1999.494249498965 1999.494249498965 1999.494249498965 1999.494249498965
(5500,6500,3) * * * * 1.72 21606 21606 21606 21606 1.119121798605 1.119121798605 1.119121798605 1.119121798605
(6500,500,3) 11soegd(3(1098;517pmnrg(3(1937;447spvry(2(2005; 11soegd(3(1098;517pmnrg(3(1937; 517pmnrg(3(1937; 517pmnrg(3(1937;447spvry(2(2005; 1.24 26784.2 31597 31838.1 27025.3 2030.556718046711 1998.682602268817 1998.682602268817 2030.556718046711
(6500,1500,3) 517dhmzt(3(989;36ryfpu(3(1739; 60tjgvz(3(1323; 517dhmzt(3(989;517pmnrg(3(1937; 60tjgvz(3(1323; 1.99 36751 37839.3 37251.7 37688.6 1999.937776572864 1999.937776572864 1999.937776572864 1999.937776572864
(6500,2500,3) 254mcipg(3(80;517lgnia(3(682;60tjgvz(3(1323; 254mcipg(3(80;60tjgvz(3(1323; 254mcipg(3(80;60tjgvz(3(1323;517pmnrg(3(1937; 254ckepd(3(304;60tjgvz(3(1323; 1.22 17502.5 17505.8 17451.3 17821.9 1999.4946066376 1999.4946066376 1999.4946066376 1999.4946066376
(6500,3500,3) 23fxmgj(3(233;26gqtiw(3(285;270ytpma(3(584;9ruotz(3(841; 23grepv(3(122;23fxmgj(3(233;26gqtiw(3(285;9ruotz(3(841;2ylanf(3(1190; 23grepv(3(122;544yhsom(3(356;9ruotz(3(841;2ylanf(3(1190; 23fxmgj(3(233;552jifbh(3(724;9ruotz(3(841;434gpmdk(3(889;2ylanf(3(1190; 1.17 33138.2 33345.4 33028.2 32659.3 1999.97417935333 1999.97417935333 1999.97417935333 1999.97417935333
(6500,4500,3) 23grepv(3(122;23fxmgj(3(233;23msudl(3(447;2ylanf(3(1190;544apczw(3(1273;4bezvh(3(1979; 23msudl(3(447;270ytpma(3(584;23zohcw(3(1101;4bezvh(3(1980; 544yhsom(3(356;544apczw(3(1273;4bezvh(3(1980; 23fxmgj(3(233;15plmnj(3(1107;2ylanf(3(1190;4bezvh(3(1979; 1.75 34635.5 33464.4 33839.9 34555.7 1999.972891076923 1999.972891076923 1999.972891076923 1999.972891076923
(6500,5500,3) * * * * 1.52 34713 34713 34713 34713 1.092814334673 1.092814334673 1.092814334673 1.092814334673
(6500,6500,3) * * * * 1.69 37785 37785 37785 37785 1.179465438058 1.179465438058 1.179465438058 1.179465438058
(7500,500,3) 149caxgp(3(1582;517pmnrg(3(1937; 242gvjen(3(103;517dhmzt(3(989;149caxgp(3(1582;517pmnrg(3(1937; 149caxgp(3(1582;517pmnrg(3(1937; 149caxgp(3(1582;517pmnrg(3(1937; 1.96 22417.5 22021.4 22417.5 22417.5 1998.950529789839 1998.950529789839 1998.950529789839 1998.950529789839
(7500,1500,3) 64tbcwa(3(743;123bhkwq(3(1368;123ogqtr(3(1929; 123bhkwq(3(1368;123ogqtr(3(1929;517pmnrg(3(1937; 517dhmzt(3(989;123bhkwq(3(1368;123ogqtr(3(1929; 123bhkwq(3(1368;123ogqtr(3(1929; 1.46 24164.3 25810.8 25060.9 25284.9 1999.893666624266 1999.893666624266 1999.893666624266 1999.893666624266
(7500,2500,3) 254mcipg(3(80; * * 254mcipg(3(80; 1.98 33577.2 33894 33894 33735.6 1999.855745 1999.855745 1999.855745 1999.855745
(7500,3500,3) 23fxmgj(3(233;544yhsom(3(356;2ylanf(3(1190;309dgetc(3(1781; 2ylanf(3(1190;309dgetc(3(1781; 544yhsom(3(356;9ruotz(3(841;309dgetc(3(1781; 309dgetc(3(1781; 1.43 24017.4 24394.6 24514.4 24729.7 1998.83676509909 1998.83676509909 1998.83676509909 1998.83676509909
(7500,4500,3) 26gqtiw(3(285;552jifbh(3(724;2ylanf(3(1190;52julat(3(1880;247rpoat(3(1967; 434uqbrd(3(122;23fxmgj(3(233;26gqtiw(3(285;2ylanf(3(1190;247rpoat(3(1967; 23grepv(3(122;534vuxro(3(196;26gqtiw(3(285;544yhsom(3(357;2ylanf(3(1190;35cfwtl(3(1832;247rpoat(3(1967; 26gqtiw(3(285;552jifbh(3(724;2ylanf(3(1190;35cfwtl(3(1832;52julat(3(1880;247rpoat(3(1967; 1 24710.7 25451.9 20248.3 19285.1 1999.899753414798 1999.899753414798 1999.899753414798 1999.899753414798
(7500,5500,3) * * * * 1.53 34099 34099 34099 34099 1.199780930544 1.199780930544 1.199780930544 1.199780930544
(7500,6500,3) * * * * 1.3 20787 20787 20787 20787 1.038395177887 1.038395177887 1.038395177887 1.038395177887
(8500,500,3) 207qckeo(3(78;125jrklu(3(1043;149yfpjc(3(1449;221nyfpq(3(1534;306alexh(3(1589; 207qckeo(3(78;125jrklu(3(1043;149yfpjc(3(1449;221nyfpq(3(1534;306alexh(3(1589;517pmnrg(3(1937; 207qckeo(3(78;125jrklu(3(1043;149yfpjc(3(1449;221nyfpq(3(1534;306alexh(3(1589; 517dhmzt(3(989;125jrklu(3(1043;149yfpjc(3(1449;221nyfpq(3(1534;306alexh(3(1589;517pmnrg(3(1937; 1.83 16373.2 16479.2 16479.2 16361.2 1999.449025595628 1999.449025595628 1999.449025595628 1999.449025595628
(8500,1500,3) 254mcipg(3(80; 254mcipg(3(80;207qckeo(3(78; 207qckeo(3(78;123bhkwq(3(1368; 254mcipg(3(80;207qckeo(3(78;123bhkwq(3(1368; 1.09 37878.2 37930.6 37200.4 37042 1999.314671032506 1999.314671032506 1999.314671032506 1999.314671032506
(8500,2500,3) * * * 254mcipg(3(80; 1.56 21606 21606 21606 21289.2 1997.843445153846 1997.843445153846 1997.843445153846 1997.843445153846
(8500,3500,3) 23fxmgj(3(233;287mbhjx(3(277;106ngwyz(3(865; 23fxmgj(3(233;287mbhjx(3(277; 434uqbrd(3(122;23fxmgj(3(233; * 1.03 19723.3 20118.5 20016.6 20151.2 1999.362046234296 1999.362046234296 1999.362046234296 1999.362046234296
(8500,4500,3) 287mbhjx(3(277;52julat(3(1880; * 287mbhjx(3(277;52julat(3(1880; 23fxmgj(3(233;52julat(3(1880; 1.47 21578.2 23654 21869.4 21949.6 1999.81110806983 1999.81110806983 1999.81110806983 1999.81110806983
(8500,5500,3) * * * * 1.3 35328 35328 35328 35328 1.16339060246 1.16339060246 1.16339060246 1.16339060246
(8500,6500,3) * * * * 1.2 22630 22630 22630 22630 1.118129141422 1.118129141422 1.118129141422 1.118129141422
