(7500,3500,3) 975oylka(3(1561;640jglnh(3(1771;975wblet(3(1940; 975oylka(3(1561;640jglnh(3(1771;975wblet(3(1940; 975oylka(3(1561;640jglnh(3(1770;975wblet(3(1941; 975oylka(3(1561;640jglnh(3(1770;975wblet(3(1940; 1.72 25815.1 24985.6 22589.4 25968.7 1999.32509844186 1999.32509844186 1999.32509844186 1999.32509844186
(7500,4500,3) 267hnjdw(3(1925; 267hnjdw(3(1924; 267hnjdw(3(1925; 267hnjdw(3(1924; 1.04 34385.5 35245.7 34385.5 35245.7 1997.901000461538 1997.901000461538 1997.901000461538 1997.901000461538
(7500,5500,3) * * * * 1.86 30617 30617 30617 30617 1.199780930544 1.199780930544 1.199780930544 1.199780930544
(7500,6500,3) * * * * 1.34 33689 33689 33689 33689 1.038395177887 1.038395177887 1.038395177887 1.038395177887
(8500,500,3) 221oedcf(3(1455;221eivom(3(1607;127yisqu(3(1625;127vtagi(3(1674; 221oedcf(3(1455;221eivom(3(1607;306vxwkp(3(1664;127vtagi(3(1673; 221oedcf(3(1455;221eivom(3(1607;306vxwkp(3(1664;127vtagi(3(1674; 221oedcf(3(1455;221eivom(3(1607;306vxwkp(3(1664;127vtagi(3(1673; 1.57 21422.1 30121 27837.4 29342.7 1999.692854738854 1999.692854738854 1999.692854738854 1999.692854738854
(8500,1500,3) * 123bpjum(3(1582; * * 1.87 36966 36090.5 36966 36966 1999.394578069519 1999.394578069519 1999.394578069519 1999.394578069519
(8500,2500,3) * * * * 1.47 29388 29388 29388 29388 1088.658875442177 1088.658875442177 1088.658875442177 1088.658875442177
(8500,3500,3) 975wblet(3(1940; * * * 1.68 27924.1 28774 28774 28774 1997.695870809524 1997.695870809524 1997.695870809524 1997.695870809524
(8500,4500,3) 904eztvr(3(1698;267rdatf(3(1746;665dscwu(3(1913;856zetla(3(1989; 904eztvr(3(1698;267rdatf(3(1746;665dscwu(3(1913;856zetla(3(1989; 904eztvr(3(1698;267rdatf(3(1746;665dscwu(3(1912;856zetla(3(1990; 267rdatf(3(1746;665dscwu(3(1912;856zetla(3(1990; 1.87 24959.7 25000.7 25149.3 27340.7 1999.645293475936 1999.645293475936 1999.645293475936 1999.645293475936
(8500,5500,3) * * * * 1.43 18329 18329 18329 18329 1.16339060246 1.16339060246 1.16339060246 1.16339060246
(8500,6500,3) * * * * 1.33 37990 37990 37990 37990 1.118129141422 1.118129141422 1.118129141422 1.118129141422
