(500,500,3) * * * * 1.13 36761 36761 36761 36761 291.38347875783 291.38347875783 291.38347875783 291.38347875783
(500,1500,3) 546drkno(3(1411;714mjcxp(3(1474; 546drkno(3(1411;714mjcxp(3(1474; 546drkno(3(1411;714mjcxp(3(1474; 546drkno(3(1411;714mjcxp(3(1474; 1.41 18554.1 16721.1 18554.1 16721.1 1998.957510148936 1998.957510148936 1998.957510148936 1998.957510148936
(500,2500,3) * * * * 1.13 34304 34304 34304 34304 1.013820434604 1.013820434604 1.013820434604 1.013820434604
(500,3500,3) 177kdpnw(3(1607; 177kdpnw(3(1607; 177kdpnw(3(1607; 177kdpnw(3(1607; 1.99 31415.7 31415.7 32173.5 32173.5 1999.09900860804 1999.09900860804 1999.09900860804 1999.09900860804
(500,4500,3) 270frpca(3(683; * 438wilru(3(1749; 438wilru(3(1749; 1.46 37047.9 37990 37478 35942 1999.892860835616 1999.892860835616 1999.892860835616 1999.892860835616
(500,5500,3) * * 438wilru(3(1749; 438wilru(3(1749; 1.27 36761 36761 35737 35737 1997.873917149606 1997.873917149606 1997.873917149606 1997.873917149606
(500,6500,3) 436uibps(3(1763; 436uibps(3(1763; 436uibps(3(1763; 436uibps(3(1763; 1.91 37099.3 36551.5 37099.3 36551.5 1999.901952884817 1999.901952884817 1999.901952884817 1999.901952884817
(1500,500,3) * * * * 1.45 37580 37580 37580 37580 393.929261206897 394.183975309342 393.929261206897 394.183975309342
(1500,1500,3) * * * * 1.96 34713 34713 34713 34713 1747.065221691788 1746.859779918367 1746.859779918367 1747.065221691788
(1500,2500,3) * * * * 1.45 31027 31027 31027 31027 1033.931846129561 1033.931846129561 1033.931846129561 1033.931846129561
(1500,3500,3) * * 177uhrkv(3(1456; 177uhrkv(3(1456; 1.01 35328 35328 31518.7 32788.5 1999.293153207921 1999.293153207921 1999.293153207921 1999.293153207921
(1500,4500,3) 438wilru(3(1749;431vtpon(3(1869; * * * 1.44 12691.9 18329 18329 18329 1999.848047111111 1999.848047111111 1999.848047111111 1999.848047111111
(1500,5500,3) * * * * 1.43 29388 29388 29388 29388 1523.776806300699 1523.776806300699 1523.776806300699 1523.776806300699
