(500,500,3) * * * * 1.5 22630 22630 22630 22630 1.044806359059 1.044806359059 1.044806359059 1.044806359059
(500,1500,3) 714mpviu(3(1638;10jmowz(3(1872; 714mpviu(3(1638;10jmowz(3(1872; 714mpviu(3(1638;10jmowz(3(1872; 714mpviu(3(1638;10jmowz(3(1872; 1.72 34631.5 34411.3 34631.5 34411.3 1999.040433162791 1999.040433162791 1999.040433162791 1999.040433162791
(500,2500,3) * * * * 1.3 35328 35328 35328 35328 1.013820434604 1.013820434604 1.013820434604 1.013820434604
(500,3500,3) * * * * 1.22 22630 22630 22630 22630 357.743338824403 357.743338824403 357.428074016393 357.428074016393
(500,4500,3) 403nbokc(3(1543; 403nbokc(3(1543; 403nbokc(3(1543; 403nbokc(3(1543; 1.33 24554.7 23674.1 24554.7 23674.1 1999.938515383459 1999.938515383459 1999.938515383459 1999.938515383459
(500,5500,3) 436njcfh(3(1069; 436njcfh(3(1069; 436njcfh(3(1069; 436njcfh(3(1069; 1.51 33115.8 33115.8 32214.6 32214.6 1998.473745384106 1998.473745384106 1998.473745384106 1998.473745384106
(500,6500,3) * * * * 1.57 38195 38195 38195 38195 638.42647255414 638.42647255414 638.42647255414 638.42647255414
(1500,500,3) * * * * 1.8 38195 38195 38195 38195 983.406313244444 983.648252777252 983.406313244444 983.406313244444
(1500,1500,3) 401dnyjk(3(1617;214hmyzs(3(1947; 401dnyjk(3(1617;214hmyzs(3(1948; 401dnyjk(3(1617;214hmyzs(3(1947; 401dnyjk(3(1617;214hmyzs(3(1948; 1.84 23147.1 23469.7 23991.9 22624.9 1999.577714565217 1999.577714565217 1999.577714565217 1999.577714565217
(1500,2500,3) 868xeifm(3(1853; 868xeifm(3(1853; * 868xeifm(3(1853; 1.42 27626.7 28323 30412 28323 1999.090935311522 1999.090935311522 1999.090935311522 1999.090935311522
(1500,3500,3) 154xbfjo(3(1624; 154xbfjo(3(1624; 154xbfjo(3(1624; 154xbfjo(3(1624; 1.58 25886.1 25886.1 26439.1 26439.1 1997.53492921519 1997.53492921519 1997.53492921519 1997.53492921519
(1500,4500,3) 21gmbry(3(1663;202studq(3(1979; 854yqdbk(3(1755; 854yqdbk(3(1754; 854yqdbk(3(1754; 1.07 19803.3 17325.3 18293 18293 1999.546688242991 1999.546688242991 1999.546688242991 1999.546688242991
(1500,5500,3) * * * * 1.69 25497.1 25497 25497 25497 1532.850578455621 1532.850578455621 1532.850578455621 1532.850578455621
(1500,6500,3) 592rpzgl(3(1210;903crhuo(3(1750;592tuoew(3(1831; 592rpzgl(3(1211;903crhuo(3(1750;592tuoew(3(1831; 592rpzgl(3(1210;903crhuo(3(1750;592tuoew(3(1831; 592rpzgl(3(1211;903crhuo(3(1750;592tuoew(3(1831; 1.14 31016.8 28963.6 30238.6 29741.8 1999.923086 1999.923086 1999.923086 1999.923086
(2500,500,3) 126ciapw(3(1988; 126ciapw(3(1988; 617qvwdx(3(541;126ciapw(3(1988; 126ciapw(3(1988; 1.07 25112.8 25855.2 24252.6 25855.2 1998.375955271028 1998.375955271028 1998.375955271028 1998.375955271028
(2500,1500,3) 240xpwnf(3(1695;240gapod(3(1718; 934olcqy(3(1467;240xpwnf(3(1694;240gapod(3(1718; 934olcqy(3(1467;240xpwnf(3(1695;240gapod(3(1718; 240xpwnf(3(1695;240gapod(3(1718; 1.12 16710.9 14202 12840.1 16874.7 1999.771351428571 1999.771351428571 1999.771351428571 1999.771351428571
(2500,2500,3) * * * * 1.65 21606 21606 21606 21606.1 1697.613102098943 1697.613102098943 1697.613102098943 1697.613102098943
(2500,3500,3) * 434mwisu(3(1985; 434mwisu(3(1985; * 1.71 31846 28057.2 28057.2 31846 1999.71262489497 1999.71262489497 1999.71262489497 1999.71262489497
(2500,4500,3) * * * 594ekojw(3(675; 1.23 28979 28979 28979 28231.5 1999.221720747967 1999.221720747967 1999.221720747967 1999.221720747967
(2500,5500,3) 956tsjfr(3(1356;295ktfzd(3(1750;956galde(3(1944; 295ktfzd(3(1750;956galde(3(1944; 295ktfzd(3(1750; 295ktfzd(3(1750;956galde(3(1944; 1.04 31118.7 32987.6 35081.6 31989.2 1999.994105846154 1999.994105846154 1999.994105846154 1999.994105846154
(2500,6500,3) 592tzgrx(3(1764;903asedk(3(1809; 592tzgrx(3(1764;903asedk(3(1809; 592tzgrx(3(1764;903asedk(3(1809; 592tzgrx(3(1764;903asedk(3(1809; 1.36 28472.3 29112.3 27540.5 28180.5 1999.174942647059 1999.174942647059 1999.174942647059 1999.174942647059
(3500,500,3) * 254fcxeq(3(1959; * * 1.84 35737 29966.8 35737 35737 1998.416484 1998.416484 1998.416484 1998.416484
(3500,1500,3) * * * * 1.87 29388.1 29388 29388.1 29388 1976.445119737968 1976.445119737968 1976.445119737968 1976.445119737968
