(500,500,3) * * * * 1.15 24268 24268 24268 24268 293.523820295652 293.523820295652 293.523820295652 293.523820295652
(500,1500,3) 714xoumk(3(1472; 714xoumk(3(1472; 714xoumk(3(1472; 714xoumk(3(1472; 1.88 16169 16752.6 16752.6 16169 1997.922618106383 1997.922618106383 1997.922618106383 1997.922618106383
(500,2500,3) * * * * 1.41 28160 28160 28160 28160 1.013820434604 1.013820434604 1.013820434604 1.013820434604
(500,3500,3) 154pwxqk(3(1625;59gryiu(3(1737; 154pwxqk(3(1625;59gryiu(3(1737; 154pwxqk(3(1625;59gryiu(3(1737; 154pwxqk(3(1625;59gryiu(3(1737; 1.86 16788 17346.1 18052.7 17494.8 1999.865392903226 1999.865392903226 1999.865392903226 1999.865392903226
(500,4500,3) 403jcxhz(3(1464; 403jcxhz(3(1464; 403jcxhz(3(1464; 403jcxhz(3(1464; 1.69 26653.8 27565.3 26653.8 27565.3 1999.71324260355 1999.71324260355 1999.71324260355 1999.71324260355
(500,5500,3) 72gursq(3(1359; 72gursq(3(1360; 72gursq(3(1359; 72gursq(3(1360; 1.97 26111.3 25394.5 26111.5 25394.7 1997.594222964467 1997.594222964467 1997.594222964467 1997.594222964467
(500,6500,3) * * * * 1.65 35328 35328 35328 35328 1.061301514043 1.061301514043 1.061301514043 1.061301514043
(1500,500,3) * * * * 1.79 21811 21811 21811 21811 364.969693776536 364.969693776536 364.969693776536 365.145864533492
(1500,1500,3) * * * * 1.73 32460 32460 32460 32460 627.690005635838 627.982976491722 627.690005635838 627.690005635838
(1500,2500,3) * * * * 1.98 23449 23449 23449 23449 306.280817888889 306.280817888889 306.280817888889 306.280817888889
(1500,3500,3) * * * * 1.36 24473 24473 24473.1 24473 1708.118285696713 1708.118285696713 1708.118285696713 1708.118285696713
(1500,4500,3) * * * * 1.61 26521 26521 26520.9 26520.9 1168.926571031056 1168.926571031056 1168.926571031056 1168.926571031056
(1500,5500,3) * * * * 1.58 36556 36556.1 36556 36556 1716.68489721519 1716.68489721519 1716.68489721519 1716.68489721519
(1500,6500,3) * * * * 1.49 37785 37785 37785 37785 763.109390693286 763.109390693286 763.109390693286 763.109390693286
(2500,500,3) * * * * 1.1 21606 21606.1 21606 21606 1024.578825378439 1024.687341417691 1024.578825378439 1024.578825378439
(2500,1500,3) * * * * 1.84 35942 35942 35942 35942 911.428919217391 911.428919217391 911.428919217391 911.428919217391
(2500,2500,3) * * * * 1.68 34099 34098.9 34099.1 34099 806.443270918027 806.443270918027 806.443270918027 806.443270918027
(2500,3500,3) * * * * 1.88 26112 26111.9 26112 26112 1794.578135946353 1794.630698542078 1794.578135946353 1794.630698542078
(2500,4500,3) * * 710xyosq(2(2007; 710xyosq(2(2006; 1.58 34508 34507.9 28364 32972 1999.431721 1999.431721 2032.192398747431 2007.70079368414
(2500,5500,3) * * * * 1.38 26520.9 26521.1 26521 26521 1717.089462782609 1717.089462782609 1717.089462782609 1717.089462782609
(2500,6500,3) * * 592izcel(3(923; 592izcel(3(923; 1.16 35532 35532 32255.2 32255.2 1998.555391586207 1998.555391586207 1998.555391586207 1998.555391586207
(3500,500,3) * * * * 1.32 37580.1 37580 37580 37580.1 1955.820029545455 1955.820029545455 1955.820029545455 1956.221519108853
(3500,1500,3) * * * * 1 27750 27750 27750 27750 1341.33736676 1341.717459184261 1341.33736676 1341.33736676
(3500,2500,3) * * * * 1.2 36352 36352 36352 36352 1012.9351372 1012.9351372 1012.9351372 1012.9351372
(3500,3500,3) * * * * 1.79 33689 33689 33689 33689 1438.373604513966 1438.373604513966 1438.373604513966 1438.373604513966
(3500,4500,3) 304azdqt(3(1825; 304azdqt(3(1825; 687dmzux(3(33;312jnzxp(3(1721;304azdqt(3(1825; 312jnzxp(3(1721;304azdqt(3(1825; 1.02 22056.5 21360 15861 17320.4 1999.972694 1999.972694 1999.972694 1999.972694
(3500,5500,3) * * * * 1.26 37171 37171.1 37170.9 37171.1 1496.994162904762 1497.188147497401 1496.994162904762 1496.994162904762
(3500,6500,3) * * * * 1.42 19763 19763 19762.9 19763.1 1608.360156535211 1608.360156535211 1608.360156535211 1608.360156535211
(4500,500,3) * * * * 1.36 24473 24473.1 24473.1 24473 1797.299804092528 1797.299804092528 1797.299804092528 1797.299804092528
(4500,1500,3) 60ucrab(3(1861; * * 60ucrab(3(1861; 1.77 29056 33280 33280 29056 1999.097911033898 1999.097911033898 1999.097911033898 1999.097911033898
(4500,2500,3) * * * 36fahpm(3(1625; 1.2 25702 25702 25702.1 20018.8 1998.501572 1998.501572 1998.501572 1998.501572
(4500,3500,3) * * * * 1.52 24883 24883 24883 24883 1523.461197210526 1523.461197210526 1523.461197210526 1523.461197210526
(4500,4500,3) * * * * 1.17 25496.9 25496.9 25496.9 25497 1607.435072230769 1607.435072230769 1607.435072230769 1607.435072230769
(4500,5500,3) * * * * 1.54 26521 26521 26521 26521 1968.691171308724 1968.691171308724 1968.691171308724 1968.691171308724
(4500,6500,3) * * * * 1.8 36761 36761 36761 36761 1527.771702555556 1527.771702555556 1527.771702555556 1527.771702555556
(5500,500,3) * * * * 1.61 36965.9 36966 36966.1 36965.9 1886.522357757764 1886.522357757764 1886.522357757764 1886.522357757764
(5500,1500,3) * * * * 1.82 31641 31641 31641 31641 1845.758545230769 1846.157832768074 1845.758545230769 1846.157832768074
(5500,2500,3) * * * * 1.49 26112 26112.1 26111.9 26112.1 1623.023931225789 1623.023931225789 1623.023931225789 1623.023931225789
(5500,3500,3) * * * * 1.94 30822 30821.9 30822.1 30821.8 1786.633839587629 1786.633839587629 1786.633839587629 1786.633839587629
(5500,4500,3) * * * * 1.36 30412 30411.9 30412 30412 1957.823594803474 1957.823594803474 1957.823594803474 1957.823594803474
(5500,5500,3) * * * * 1.45 25292 25292 25292 25292 82.668270772414 82.668270772414 82.668270772414 82.668270772414
(5500,6500,3) * * * * 1.21 18944 18944 18944 18944 1.119121798605 1.119121798605 1.119121798605 1.119121798605
(6500,500,3) * * * * 1.17 18944 18944 18943.9 18944 1304.448331361801 1304.277579504274 1304.448331361801 1304.277579504274
(6500,1500,3) * * * * 1.37 25907 25907 25907 25907 1191.590151277372 1191.590151277372 1191.590151277372 1191.590151277372
(6500,2500,3) * * * * 1.55 34099 34099 34099 34099 1049.049784632258 1049.560950753653 1049.560950753653 1049.049784632258
(6500,3500,3) * * * * 1.03 31846 31845.9 31846 31846 1873.978814009125 1873.978814009125 1873.915543107868 1873.915543107868
(6500,4500,3) * * * * 1.8 36966 36965.9 36966 36966 1950.507353193017 1950.268397644444 1950.507353193017 1950.268397644444
(6500,5500,3) * * * * 1.81 27750 27750 27750 27750 1.092814334673 1.092814334673 1.092814334673 1.092814334673
(6500,6500,3) * * * * 1.78 30003 30003 30003 30003 1.179465438058 1.179465438058 1.179465438058 1.179465438058
(7500,500,3) * * * * 1.11 36147 36147.1 36147 36147 1933.393905711712 1933.393905711712 1933.393905711712 1933.393905711712
(7500,1500,3) * * * * 1.18 25702 25702 25702 25702 983.727786215736 983.727786215736 983.727786215736 983.727786215736
(7500,2500,3) * * * * 1.32 19148.1 19148 19148 19148 1004.126906952322 1003.787430090909 1003.787430090909 1004.126906952322
(7500,3500,3) * * * * 1.93 31436 31436.1 31436 31436 1728.835140005181 1728.835140005181 1728.835140005181 1728.835140005181
(7500,4500,3) 106mopxa(3(1936; 106mopxa(3(1936; 106mopxa(3(1936; 106mopxa(3(1936; 1.61 28262.3 27391.8 28262.2 27391.8 1999.748052829129 1999.748052829129 1999.748052829129 1999.748052829129
(7500,5500,3) * * * * 1.71 18944 18944 18944 18944 1.199780930544 1.199780930544 1.199780930544 1.199780930544
(7500,6500,3) * * * * 1.48 22016 22016 22016 22016 1.038395177887 1.038395177887 1.038395177887 1.038395177887
(8500,500,3) 125asvip(3(1463; 125asvip(3(1463; 125asvip(3(1463; 125asvip(3(1463; 1.43 26618.9 27473.9 27473.9 26618.8 1999.644044265734 1999.644044265734 1999.644044265734 1999.644044265734
(8500,1500,3) * * * * 1.85 30003 30003 30003 30003 839.95044360541 839.776003227027 839.776003227027 839.776003227027
(8500,2500,3) * * * * 1.08 24064 24064 24064 24064 807.965762592593 807.965762592593 807.965762592593 807.965762592593
(8500,3500,3) * * * 951vmgwa(3(34; 1.17 33894 33894.1 33893.9 33018.6 1999.735650684681 1999.735650684681 1999.735650684681 1999.735650684681
(8500,4500,3) * * * * 1.56 25497.1 25497 25497 25497.1 931.770547871795 931.770547871795 931.770547871795 931.770547871795
(8500,5500,3) * * * * 1.96 34918 34918 34918 34918 1.16339060246 1.16339060246 1.16339060246 1.16339060246
(8500,6500,3) * * * * 1.19 30208 30208 30208 30208 1.118129141422 1.118129141422 1.118129141422 1.118129141422
