(500,500,3) * * * * 1.85 26726 26726 26726 26726 291.473669897297 291.473669897297 291.473669897297 291.473669897297
(500,1500,3) 401hjglc(3(1808;334jvqcz(3(1837; 401hjglc(3(1809;334jvqcz(3(1837; 401hjglc(3(1808;334jvqcz(3(1837; 207lsrzt(3(261;401hjglc(3(1809;334jvqcz(3(1837; 1.69 24053.2 23587.2 24565.2 22261.1 1999.902365142012 1999.902365142012 1999.902365142012 1999.902365142012
(500,2500,3) * * * * 1.23 33689 33689 33689 33689 1.013820434604 1.013820434604 1.013820434604 1.013820434604
(500,3500,3) 154tcreg(3(1623;268lcjak(3(1924;434lgisx(3(1987; 154tcreg(3(1624;434lgisx(3(1987; 154tcreg(3(1623; 154tcreg(3(1624;268lcjak(3(1924; 1.25 28369.3 32173.5 33668.5 28819.9 1999.075283192 1999.075283192 1999.075283192 1999.075283192
(500,4500,3) 757ysfvc(3(1334;429jqswo(3(1695; 757ysfvc(3(1334;59nmvsr(3(1617;429jqswo(3(1695; 757ysfvc(3(1334;429jqswo(3(1695; 757ysfvc(3(1334;59nmvsr(3(1618;429jqswo(3(1695;434lgisx(3(1987; 1.03 27550.7 27115.5 27550.7 24023.1 1999.749971728155 1999.749971728155 1999.749971728155 1999.749971728155
(500,5500,3) 270fqgdt(3(1083; * * * 1.97 26823.1 27545 27545 27545 1997.124783538071 1997.124783538071 1997.124783538071 1997.124783538071
(500,6500,3) 436muzil(3(1613;903xzksf(3(1752; 436muzil(3(1613;903xzksf(3(1752; 436muzil(3(1613;903xzksf(3(1752; 436muzil(3(1613;903xzksf(3(1753; 1.36 18073.4 17203 17203 16076.6 1999.811612 1999.811612 1999.811612 1999.811612
(1500,500,3) * * * * 1.56 24473.1 24473 24473 24473 1093.207377 1093.207377 1093.207377 1093.207377
(1500,1500,3) 240qhzws(3(1672; * * * 1.47 25957.8 28569 28569 28569 1997.808882938776 1997.808882938776 1997.808882938776 1997.808882938776
(1500,2500,3) 868scgvt(3(1853; 868scgvt(3(1853; 868scgvt(3(1853; 868scgvt(3(1853; 1.31 29378.2 29378.2 28656.2 28656.2 1999.145931451214 1999.145931451214 1999.145931451214 1999.145931451214
(1500,3500,3) 59nmvsr(3(1617;434lgisx(3(1987; * 434lgisx(3(1986; 434lgisx(2(1987; 1.57 21206.8 23859 22886.2 19967.8 1999.785530299363 1999.785530299363 1999.785530299363 2000.65482111853
(1500,4500,3) * * * * 1.46 30003 30003 30002.9 30003 1191.435628342466 1191.435628342466 1191.435628342466 1191.435628342466
(1500,5500,3) * * * * 1.47 33689 33689.1 33689 33688.9 1913.894070256362 1913.894070256362 1913.894070256362 1913.894070256362
(1500,6500,3) 592kvplc(3(1405;592wnezk(3(1534; 592kvplc(3(1405;592wnezk(3(1534; 592kvplc(3(1405;592wnezk(3(1534; 592kvplc(3(1405;592wnezk(3(1534; 1.96 24811.1 26132.1 25415.3 25527.9 1999.776080612245 1999.776080612245 1999.776080612245 1999.776080612245
(2500,500,3) 288xznaq(3(694; * * * 1.67 26761.6 27545 27545 27545 1999.221962700599 1999.221962700599 1999.221962700599 1999.221962700599
(2500,1500,3) 51dlibw(3(1469;240qhzws(3(1672; 51dlibw(3(1469;240qhzws(3(1672; 51dlibw(3(1469;240qhzws(3(1672; 51dlibw(3(1469;240qhzws(3(1671; 1.82 30771 30771 31641.4 32511.8 1999.526479967033 1999.526479967033 1999.526479967033 1999.526479967033
(2500,2500,3) 214fyngj(3(1626; 214fyngj(3(1626; 214fyngj(3(1626; 214fyngj(3(1626; 1.83 28753.7 28753.7 28129.1 28129.1 1999.435509333333 1999.435509333333 1999.435509333333 1999.435509333333
(2500,3500,3) * 900wmkyv(3(1753; * * 1.31 20992 19998.6 20992 20992 1998.319328030534 1998.319328030534 1998.319328030534 1998.319328030534
(2500,4500,3) * 270miqkj(3(1755;666ipcfs(3(1761;304wzmfj(3(1828;312iuqsx(3(1832;687rsuqp(3(1915; * * 1.03 25292 3521.86 25292.1 25292 1999.456261184466 1999.456261184466 1999.456261184466 1999.456261184466
(2500,5500,3) * * * * 1.58 36556 36556 36556 36556 1963.85107935443 1963.85107935443 1964.140428735437 1964.140428735437
(2500,6500,3) * * * * 1.78 20787.1 20787.1 20787 20787 1278.493397202247 1278.493397202247 1278.493397202247 1278.493397202247
(3500,500,3) * * 884qshcz(3(1893; * 1.79 31232 31232 26378.2 31232 1997.858410893855 1997.858410893855 1997.858410893855 1997.858410893855
(3500,1500,3) * * 884qshcz(3(1893; * 1.33 28774 28774 26347.1 28774 1999.909568022556 1999.909568022556 1999.909568022556 1999.909568022556
(3500,2500,3) * * * * 1.15 18944 18944 18944 18944 1528.275965547826 1528.275965547826 1528.275965547826 1528.275965547826
(3500,3500,3) 900wmkyv(3(1753;900isyqw(3(1848; 900wmkyv(3(1753;900isyqw(3(1848; 900wmkyv(3(1753;900isyqw(3(1848; 900wmkyv(3(1753;900isyqw(3(1848; 1.58 24063.4 25906.6 25906.6 25056.6 1999.829027310798 1999.829027310798 1999.829027310798 1999.829027310798
(3500,4500,3) 304wzmfj(3(1827;312iuqsx(3(1830;1bogri(3(1833;666rleay(3(1870; 666ipcfs(3(1760;304wzmfj(3(1827;1bogri(3(1833;497kthqf(3(1944; 304wzmfj(3(1827;312iuqsx(3(1830;1bogri(3(1833; 304wzmfj(3(1827;312iuqsx(3(1830;1bogri(3(1833;594bswqy(3(1834;666rleay(3(1870; 1.82 28277.8 21186.6 32092.2 25897 1999.740957373626 1999.740957373626 1999.740957373626 1999.740957373626
(3500,5500,3) * * * * 1.03 28364 28364 28363.9 28364 1797.609750660194 1797.609750660194 1797.609750660194 1797.609750660194
(3500,6500,3) 211lixfe(3(1249; 211lixfe(3(1249; 211lixfe(3(1249; 211lixfe(3(1249; 1.22 17254.1 16614 16614 17254 1999.816733065913 1999.816733065913 1999.816733065913 1999.816733065913
(4500,500,3) 288zbodv(0(2014; 288zbodv(0(2014; 288zbodv(0(2014; 288zbodv(0(2014; 1.61 24074.04 25026.36 24074.04 25026.36 2022.217611026302 2017.248017585308 2022.217611026302 2017.248017585308
(4500,1500,3) * 185pomne(3(1808; * * 1.94 28569 19455.4 28569 28569 1997.245125206186 1997.245125206186 1997.245125206186 1997.245125206186
(4500,2500,3) 36zyhxn(3(1741; 36zyhxn(3(1741; * 36zyhxn(3(1741; 1.78 26055.3 25149 28774 26055.3 1999.257107977528 1999.257107977528 1999.257107977528 1999.257107977528
(4500,3500,3) 608ksedh(3(1426; 608ksedh(3(1426; 608ksedh(3(1426; 608ksedh(3(1426; 1.48 24893.4 24893.4 25641 25641 1998.635090648649 1998.635090648649 1998.635090648649 1998.635090648649
(4500,4500,3) 684csafz(3(1802;978sbwyh(3(1820; 978sbwyh(3(1820; 684csafz(3(1802; * 1.29 17832.2 19936.4 19276 24268 1999.417305883721 1999.417305883721 1999.417305883721 1999.417305883721
(4500,5500,3) 66slkxw(3(1791; 66slkxw(3(1791; 66slkxw(3(1791; 66slkxw(3(1791; 1.95 21739.3 21739.3 21191.5 21191.5 1999.503032599147 1999.503032599147 1999.503032599147 1999.503032599147
(4500,6500,3) * * * * 1.49 33280 33280 33280 33280 252.614830272842 252.614830272842 252.614830272842 252.614830272842
(5500,500,3) * * * * 1.07 20377 20377.1 20376.9 20377.1 1937.14140328972 1937.14140328972 1937.14140328972 1937.14140328972
(5500,1500,3) * * * * 1.44 25292 25292 25292 25292 1246.835900666667 1246.835900666667 1247.13222252098 1247.13222252098
(5500,2500,3) * * 208hqjrk(3(1943; 208hqjrk(3(1943; 1.34 27750 27750 24831.6 24831.6 1998.87254838806 1998.87254838806 1998.87254838806 1998.87254838806
(5500,3500,3) * * * * 1.26 29388.1 29388 29388 29388 1873.271584396825 1873.271584396825 1873.271584396825 1873.271584396825
(5500,4500,3) 828gtdxa(3(1940; 828gtdxa(3(1940; * * 1.07 21913.2 21913.1 24677.9 24678 1997.069677474712 1997.069677474712 1997.069677474712 1997.069677474712
(5500,5500,3) * * * * 1.08 18124.1 18124 18124 18124.1 1668.36830870502 1668.186917037037 1668.186917037037 1668.186917037037
(5500,6500,3) * * * * 1.37 33075 33075 33075 33075 1.119121798605 1.119121798605 1.119121798605 1.119121798605
(6500,500,3) * * 759mzcsl(3(1925; 759mzcsl(3(1925; 1.74 19763 19763 14771 14771 1998.714304517241 1998.714304517241 1998.714304517241 1998.714304517241
(6500,1500,3) * * * * 1.62 19558 19558 19558 19558 1841.509759814815 1841.509759814815 1841.798411413554 1841.798411413554
(6500,2500,3) * * * * 1.37 24473 24473 24473 24473 1631.629009459854 1631.629009459854 1631.629009459854 1631.629009459854
(6500,3500,3) * * * * 1.04 23040 23040 23040 23040 1393.814898076923 1393.814898076923 1393.814898076923 1393.814898076923
(6500,4500,3) 2ybinx(3(1632;35aixtc(3(1824;35dcwpz(3(1914; 2ybinx(3(1632;35dcwpz(3(1914; 35mghas(3(1357;2ybinx(3(1632;35dcwpz(3(1913; 2ybinx(3(1632;35aixtc(3(1824;35dcwpz(3(1913; 1.05 27647.4 29941.4 20131.2 26469.7 1999.93297652381 1999.93297652381 1999.93297652381 1999.93297652381
(6500,5500,3) * * * * 1.36 37171 37171 37171 37171 1.092814334673 1.092814334673 1.092814334673 1.092814334673
(6500,6500,3) * * * * 1.95 31232 31232 31232 31232 1.179465438058 1.179465438058 1.179465438058 1.179465438058
(7500,500,3) * * * * 1.38 25292 25292 25292 25292 1931.264405455803 1931.173531336009 1931.264405455803 1931.173531336009
